CASE_ID,age,income,household_,attitude,subnorms,pbc
000029217,55to64,less75k,0.0,0.1875,1.0,-0.1666666666666666
000032516,25to44,less75k,1.0,0.4375,0.25,-0.3333333333333333
000029213,55to64,less75k,0.0,-0.5625,0.5,-0.1666666666666666
000009964,25to44,150kplus,0.0,0.5,0.0,0.0
000009987,55to64,less75k,0.0,0.3125,0.0,-0.1666666666666666
000007975,55to64,150kplus,0.0,0.0625,0.5,-0.3333333333333333
000068640,65plus,150kplus,1.0,0.1875,0.5,0.0
000068634,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000014867,55to64,150kplus,1.0,0.0,0.0,-0.5
000022759,65plus,150kplus,0.0,-1.0,0.25,0.0
000009284,65plus,75to100k,1.0,0.375,1.0,-0.6666666666666666
000049432,25to44,less75k,1.0,-0.0625,0.5,-0.1666666666666666
000050436,45to54,75to100k,1.0,0.375,0.5,-0.1666666666666666
000056609,65plus,less75k,0.0,-0.0625,0.0,0.0
000049430,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000057350,55to64,75to100k,0.0,0.375,0.5,-0.6666666666666666
000050443,45to54,100to150k,1.0,0.1875,0.5,-0.6666666666666666
000055076,65plus,less75k,0.0,0.3125,-0.25,0.0
000079177,25to44,150kplus,0.0,-0.375,0.0,0.0
000014651,45to54,less75k,0.0,0.5625,0.25,-0.5
000032550,65plus,75to100k,1.0,0.25,-0.5,-0.1666666666666666
000069465,65plus,150kplus,0.0,0.0,0.25,0.0
000054943,25to44,100to150k,0.0,0.5625,0.5,0.0
000048506,45to54,150kplus,0.0,-0.8125,0.5,0.0
000009132,45to54,100to150k,1.0,0.375,0.5,-0.3333333333333333
000068757,25to44,less75k,1.0,0.6875,0.25,-0.5
000009157,55to64,100to150k,1.0,0.4375,0.5,0.1666666666666666
000007802,45to54,75to100k,1.0,0.5,0.5,0.0
000045050,65plus,less75k,0.0,0.0,0.25,0.0
000046343,45to54,100to150k,0.0,0.8125,0.5,0.0
000029261,55to64,100to150k,0.0,0.1875,0.5,0.0
000073813,55to64,less75k,1.0,0.125,1.0,-0.3333333333333333
000079594,45to54,100to150k,0.0,0.25,0.0,-0.1666666666666666
000045085,25to44,less75k,0.0,0.75,0.5,-0.5
000029436,55to64,100to150k,1.0,0.25,0.0,-0.3333333333333333
000057461,25to44,less75k,1.0,0.875,0.5,-0.3333333333333333
000069428,65plus,less75k,0.0,0.0625,0.25,-0.1666666666666666
000007750,55to64,less75k,0.0,0.5,1.0,-0.1666666666666666
000050451,45to54,150kplus,1.0,0.5,0.75,1.0
000068854,45to54,less75k,0.0,0.625,0.0,0.0
000049453,45to54,less75k,1.0,1.0,1.0,-0.6666666666666666
000034401,65plus,less75k,1.0,0.8125,0.25,-0.6666666666666666
000068792,25to44,less75k,0.0,-0.0625,-0.25,-0.1666666666666666
000079561,45to54,less75k,0.0,0.125,0.25,-0.5
000034887,65plus,less75k,1.0,0.0625,0.25,-0.1666666666666666
000056330,45to54,100to150k,0.0,0.75,0.0,0.0
000049386,45to54,less75k,1.0,0.5625,0.5,-0.1666666666666666
000029472,25to44,less75k,1.0,0.3125,0.5,-0.5
000049380,25to44,75to100k,1.0,0.625,0.5,-0.3333333333333333
000034300,65plus,100to150k,0.0,-0.0625,-0.5,-0.1666666666666666
000003063,25to44,less75k,0.0,0.8125,0.0,-0.8333333333333334
000050397,25to44,100to150k,1.0,0.8125,0.75,-0.1666666666666666
000009186,25to44,less75k,1.0,0.125,0.75,-0.3333333333333333
000022050,55to64,less75k,0.0,0.4375,0.75,-0.1666666666666666
000003454,65plus,150kplus,1.0,0.1875,0.75,0.0
000049363,65plus,100to150k,0.0,0.5,0.5,-0.1666666666666666
000079776,25to44,less75k,0.0,0.375,1.0,0.0
000034151,25to44,75to100k,0.0,0.375,0.0,-1.0
000066532,25to44,less75k,0.0,0.3125,0.0,0.5
000079979,25to44,150kplus,1.0,0.0625,0.0,-0.5
000062184,55to64,75to100k,1.0,0.1875,0.25,0.0
000069027,65plus,150kplus,1.0,0.1875,0.5,0.0
000068703,25to44,75to100k,1.0,0.625,0.25,-0.8333333333333334
000019230,45to54,150kplus,0.0,0.25,1.0,-0.1666666666666666
000049408,55to64,100to150k,1.0,-1.0,0.5,0.1666666666666666
000065208,65plus,150kplus,1.0,0.375,0.75,0.0
000050414,25to44,150kplus,1.0,0.4375,0.5,-0.3333333333333333
000001800,55to64,less75k,1.0,0.125,1.0,0.1666666666666666
000002894,45to54,75to100k,0.0,0.1875,0.25,0.3333333333333333
000058748,25to44,100to150k,0.0,0.25,1.0,-0.5
000052034,45to54,100to150k,0.0,0.5,0.5,0.0
000014784,45to54,less75k,1.0,0.75,1.0,-0.1666666666666666
000022369,45to54,less75k,1.0,0.9375,0.75,0.0
000062022,65plus,less75k,0.0,0.5625,0.0,-0.6666666666666666
000054800,45to54,less75k,0.0,0.3125,0.75,-0.1666666666666666
000001820,45to54,75to100k,1.0,1.0,1.0,-0.5
000019288,25to44,less75k,0.0,1.0,0.5,-0.8333333333333334
000020425,55to64,150kplus,0.0,0.3125,0.0,-0.3333333333333333
000029351,65plus,100to150k,0.0,0.125,0.5,0.0
000050583,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000041904,65plus,100to150k,0.0,0.0,-0.5,-0.1666666666666666
000020191,25to44,less75k,0.0,0.125,-0.25,-0.6666666666666666
000032383,65plus,150kplus,0.0,-0.125,0.5,-0.5
000029397,25to44,75to100k,1.0,0.375,0.25,-0.8333333333333334
000014789,45to54,150kplus,1.0,0.0,0.0,0.0
000052094,55to64,75to100k,0.0,-0.4375,0.5,-0.3333333333333333
000011623,65plus,75to100k,0.0,-0.1875,0.25,-0.3333333333333333
000076766,65plus,150kplus,0.0,0.5625,0.75,0.0
000077240,65plus,150kplus,0.0,0.4375,0.0,-0.1666666666666666
000045688,65plus,less75k,0.0,0.1875,0.0,0.0
000076948,25to44,100to150k,1.0,0.75,0.5,-1.0
000070467,25to44,75to100k,1.0,0.0625,0.25,-0.8333333333333334
000008438,55to64,100to150k,1.0,0.0,0.25,-0.3333333333333333
000019437,65plus,100to150k,1.0,0.125,0.5,-0.5
000070468,25to44,100to150k,1.0,0.5625,0.5,-0.5
000041860,65plus,75to100k,1.0,0.875,-0.5,-0.1666666666666666
000034281,65plus,less75k,0.0,-0.0625,0.0,0.0
000061596,25to44,75to100k,0.0,0.125,1.0,0.1666666666666666
000034850,65plus,100to150k,0.0,0.3125,0.0,-0.5
000026822,25to44,less75k,1.0,0.4375,0.5,-0.3333333333333333
000061477,65plus,100to150k,0.0,0.5,1.0,-0.1666666666666666
000042461,65plus,100to150k,0.0,0.3125,0.75,-0.1666666666666666
000063594,25to44,less75k,0.0,-0.5625,1.0,-0.6666666666666666
000061578,45to54,75to100k,1.0,0.125,-0.25,0.1666666666666666
000073907,65plus,less75k,0.0,0.3125,0.5,-0.3333333333333333
000011122,25to44,less75k,0.0,0.25,0.25,-0.8333333333333334
000047652,55to64,150kplus,0.0,0.6875,0.5,-0.3333333333333333
000062597,55to64,less75k,0.0,0.5,0.0,0.3333333333333333
000072043,55to64,75to100k,0.0,0.1875,0.75,0.3333333333333333
000014197,25to44,75to100k,0.0,0.5,0.0,-0.5
000020273,55to64,less75k,0.0,0.125,1.0,-0.3333333333333333
000077752,55to64,100to150k,1.0,-1.0,0.0,0.1666666666666666
000057910,45to54,less75k,0.0,0.6875,0.25,-0.1666666666666666
000050504,55to64,100to150k,1.0,1.0,0.0,0.0
000008184,45to54,less75k,0.0,0.25,0.75,0.0
000077862,55to64,100to150k,1.0,-1.0,0.75,-0.3333333333333333
000008185,45to54,less75k,0.0,0.4375,0.25,-0.1666666666666666
000057935,45to54,less75k,0.0,0.0,0.75,-0.5
000012190,55to64,75to100k,0.0,0.0625,0.0,-0.1666666666666666
000070324,65plus,less75k,0.0,0.0,0.0,-0.1666666666666666
000042233,65plus,less75k,0.0,0.0,0.0,-0.3333333333333333
000020569,55to64,less75k,1.0,-0.1875,0.5,0.1666666666666666
000012677,65plus,less75k,0.0,0.0625,0.0,-0.5
000054926,25to44,75to100k,0.0,0.1875,0.5,-0.1666666666666666
000070253,25to44,75to100k,0.0,0.625,0.5,0.0
000020277,55to64,100to150k,0.0,0.4375,0.5,0.0
000010964,25to44,less75k,1.0,0.5,0.75,-0.6666666666666666
000041864,25to44,less75k,0.0,0.5,-0.25,-0.3333333333333333
000070279,45to54,150kplus,0.0,0.625,0.0,-0.1666666666666666
000010864,65plus,100to150k,0.0,-0.0625,0.0,-0.8333333333333334
000077745,55to64,100to150k,1.0,0.0,0.5,-0.3333333333333333
000020361,25to44,less75k,0.0,0.25,0.25,-0.1666666666666666
000027576,65plus,less75k,0.0,-0.125,-0.25,0.0
000038448,55to64,150kplus,0.0,0.875,0.5,-0.1666666666666666
000077499,55to64,150kplus,0.0,0.6875,-0.75,-0.5
000070438,65plus,150kplus,0.0,0.3125,0.0,0.0
000055290,65plus,less75k,1.0,0.625,0.5,-0.5
000012706,55to64,100to150k,1.0,0.4375,0.0,-0.3333333333333333
000070344,65plus,75to100k,0.0,-0.625,0.5,0.3333333333333333
000002327,45to54,75to100k,0.0,0.125,0.5,0.0
000061587,65plus,less75k,1.0,0.0,0.5,-0.6666666666666666
000075133,55to64,less75k,0.0,0.4375,-0.25,-0.1666666666666666
000075141,65plus,less75k,0.0,0.75,0.5,-0.3333333333333333
000079231,55to64,100to150k,0.0,0.125,0.0,-0.5
000008158,25to44,less75k,0.0,0.25,0.25,-0.1666666666666666
000057211,25to44,less75k,0.0,1.0,0.75,-0.5
000057514,55to64,150kplus,1.0,0.75,-0.25,0.1666666666666666
000042239,65plus,less75k,0.0,0.5625,0.25,-0.5
000038502,65plus,100to150k,0.0,-0.875,0.25,-0.5
000025633,65plus,less75k,1.0,0.5,0.25,-0.6666666666666666
000011796,45to54,150kplus,1.0,0.1875,-0.25,0.0
000011658,25to44,75to100k,1.0,0.625,0.0,-0.3333333333333333
000079163,25to44,100to150k,0.0,0.0,1.0,-1.0
000028555,45to54,150kplus,0.0,0.75,0.0,-0.1666666666666666
000042257,65plus,150kplus,0.0,-0.0625,0.5,0.1666666666666666
000020555,25to44,less75k,1.0,0.8125,-1.0,-0.3333333333333333
000027936,45to54,100to150k,0.0,0.3125,1.0,-0.1666666666666666
000011377,65plus,100to150k,0.0,-1.0,0.0,0.0
000079428,55to64,150kplus,1.0,0.125,0.25,0.0
000052182,45to54,less75k,1.0,0.4375,0.25,-0.1666666666666666
000025635,65plus,75to100k,1.0,0.25,0.75,0.0
000011327,65plus,less75k,0.0,0.125,0.5,-0.1666666666666666
000050844,25to44,less75k,0.0,0.25,0.0,-0.1666666666666666
000038317,25to44,less75k,0.0,0.5,-0.25,-0.1666666666666666
000079345,55to64,100to150k,0.0,0.25,0.0,0.0
000026133,55to64,less75k,0.0,0.1875,0.5,0.1666666666666666
000064573,55to64,less75k,0.0,0.625,0.5,0.0
000026063,25to44,less75k,0.0,0.1875,0.0,-0.3333333333333333
000064612,55to64,150kplus,0.0,0.5,0.25,-0.3333333333333333
000008339,55to64,less75k,0.0,0.3125,0.5,-0.1666666666666666
000077501,55to64,150kplus,0.0,0.375,0.25,0.0
000026411,55to64,150kplus,1.0,0.125,0.25,-0.8333333333333334
000057358,55to64,100to150k,0.0,0.25,0.5,-0.1666666666666666
000062051,25to44,less75k,0.0,-0.375,0.0,-0.3333333333333333
000077828,25to44,100to150k,1.0,-0.0625,1.0,0.0
000022872,55to64,less75k,0.0,0.5625,0.0,-0.1666666666666666
000034576,25to44,less75k,0.0,0.5625,1.0,-0.6666666666666666
000061753,45to54,less75k,0.0,0.625,0.25,-0.6666666666666666
000077408,45to54,150kplus,0.0,0.0625,0.5,0.0
000053106,55to64,75to100k,0.0,-0.25,0.5,-0.5
000020503,65plus,75to100k,1.0,0.9375,1.0,-0.1666666666666666
000066885,65plus,150kplus,1.0,0.375,0.5,0.1666666666666666
000062057,25to44,75to100k,0.0,0.3125,0.5,-0.6666666666666666
000020456,25to44,100to150k,0.0,0.5,0.25,-0.6666666666666666
000071789,55to64,150kplus,1.0,0.0,1.0,-0.8333333333333334
000042346,55to64,less75k,0.0,0.1875,0.0,-0.1666666666666666
000021629,25to44,less75k,1.0,0.875,1.0,-0.3333333333333333
000050681,55to64,150kplus,1.0,0.3125,0.25,0.0
000022984,65plus,150kplus,0.0,-1.0,0.0,0.3333333333333333
000020487,25to44,less75k,1.0,-0.0625,0.75,-0.3333333333333333
000042440,65plus,less75k,0.0,0.125,0.25,-0.3333333333333333
000011163,25to44,150kplus,0.0,0.0,0.75,0.0
000022235,55to64,less75k,0.0,0.4375,0.5,-0.1666666666666666
000022193,45to54,75to100k,0.0,0.5,0.25,-0.6666666666666666
000008261,65plus,less75k,0.0,0.125,0.5,0.0
000050609,25to44,150kplus,1.0,0.5625,0.5,-0.8333333333333334
000045143,45to54,less75k,1.0,0.25,0.75,0.8333333333333334
000026206,65plus,100to150k,0.0,0.375,0.5,0.1666666666666666
000064648,65plus,75to100k,0.0,1.0,0.5,0.0
000069395,55to64,75to100k,0.0,-0.0625,0.0,-0.6666666666666666
000064607,55to64,150kplus,0.0,0.3125,0.5,-0.3333333333333333
000022126,65plus,150kplus,0.0,0.6875,0.0,-0.6666666666666666
000021798,65plus,100to150k,0.0,0.4375,0.75,-0.5
000021790,65plus,less75k,0.0,0.0,0.5,-0.3333333333333333
000006447,55to64,less75k,1.0,0.3125,0.75,-0.6666666666666666
000036698,55to64,100to150k,0.0,0.5,0.25,-0.6666666666666666
000048170,25to44,less75k,0.0,0.625,0.75,-0.8333333333333334
000005181,45to54,75to100k,0.0,-0.0625,0.5,-1.0
000026895,25to44,less75k,1.0,1.0,0.5,-0.6666666666666666
000010509,55to64,150kplus,0.0,0.3125,0.0,-0.5
000041092,45to54,less75k,0.0,0.625,0.0,-0.5
000016998,55to64,less75k,0.0,0.25,1.0,-1.0
000023929,55to64,100to150k,1.0,0.0,0.75,-0.3333333333333333
000006481,25to44,less75k,1.0,-0.4375,0.5,-0.3333333333333333
000017603,25to44,100to150k,0.0,0.5,0.0,-0.6666666666666666
000077463,55to64,75to100k,0.0,-0.0625,0.0,-0.5
000021452,45to54,less75k,0.0,0.125,0.5,-0.5
000047218,65plus,less75k,0.0,0.5,-0.5,0.0
000066743,55to64,150kplus,0.0,0.3125,0.75,-0.1666666666666666
000061552,45to54,less75k,1.0,0.5625,0.0,-0.5
000034207,45to54,less75k,0.0,0.375,1.0,-0.3333333333333333
000012220,65plus,less75k,0.0,0.0625,0.25,-0.1666666666666666
000034244,55to64,less75k,0.0,0.1875,0.0,-0.6666666666666666
000010470,55to64,75to100k,0.0,0.25,0.5,0.1666666666666666
000002389,65plus,less75k,0.0,0.125,0.0,-0.6666666666666666
000069752,45to54,150kplus,1.0,-0.8125,-0.5,1.0
000038934,65plus,150kplus,0.0,0.0,1.0,-0.8333333333333334
000063530,45to54,75to100k,1.0,0.25,0.5,-0.1666666666666666
000006383,25to44,75to100k,1.0,0.0,0.25,-0.8333333333333334
000038999,45to54,150kplus,1.0,-0.3125,0.75,0.3333333333333333
000069805,55to64,150kplus,1.0,0.75,-0.5,-0.8333333333333334
000010331,65plus,75to100k,0.0,-0.625,0.0,-0.3333333333333333
000012470,65plus,75to100k,1.0,0.375,1.0,0.0
000047083,65plus,less75k,0.0,0.8125,0.0,0.0
000006391,25to44,100to150k,1.0,0.0,0.25,-0.1666666666666666
000008194,45to54,100to150k,0.0,-0.4375,0.5,-0.5
000043373,55to64,less75k,0.0,-0.25,1.0,-0.5
000073114,25to44,150kplus,1.0,0.3125,0.75,-0.5
000073044,55to64,less75k,1.0,0.3125,0.5,-0.1666666666666666
000033408,65plus,75to100k,0.0,0.0,0.0,0.3333333333333333
000076574,55to64,150kplus,0.0,0.5,0.0,-0.1666666666666666
000048598,65plus,100to150k,0.0,-0.0625,0.5,-0.1666666666666666
000016830,65plus,75to100k,0.0,0.0625,-0.25,0.0
000064856,45to54,75to100k,1.0,0.5,0.0,-0.5
000006413,45to54,less75k,1.0,0.625,0.0,0.1666666666666666
000021682,45to54,less75k,0.0,0.0,0.75,0.0
000006410,45to54,less75k,1.0,0.3125,0.5,0.8333333333333334
000020397,45to54,100to150k,0.0,-0.4375,0.75,-0.1666666666666666
000026850,45to54,75to100k,1.0,0.1875,0.0,0.0
000017920,55to64,100to150k,1.0,0.25,0.0,0.1666666666666666
000033698,55to64,150kplus,1.0,0.375,0.25,-0.5
000044010,25to44,less75k,1.0,0.4375,0.75,-0.1666666666666666
000069562,55to64,less75k,0.0,0.4375,1.0,-0.3333333333333333
000045724,25to44,100to150k,0.0,0.125,0.75,-0.6666666666666666
000038764,55to64,100to150k,0.0,0.1875,0.0,0.0
000033687,55to64,75to100k,1.0,0.125,0.0,-0.1666666666666666
000026409,55to64,100to150k,1.0,0.0625,0.25,-0.3333333333333333
000016933,45to54,75to100k,0.0,0.5,0.0,-0.8333333333333334
000048773,45to54,75to100k,1.0,0.0625,0.25,-0.1666666666666666
000067093,45to54,150kplus,1.0,0.25,0.75,0.0
000001767,65plus,75to100k,1.0,0.9375,1.0,-0.6666666666666666
000026839,25to44,150kplus,1.0,-0.5625,0.5,-0.1666666666666666
000048778,45to54,100to150k,1.0,0.3125,0.5,0.0
000044005,65plus,100to150k,1.0,0.0625,0.5,-0.3333333333333333
000006677,55to64,100to150k,0.0,0.25,1.0,-0.5
000073832,25to44,150kplus,0.0,0.125,0.0,0.0
000003257,55to64,150kplus,0.0,0.3125,0.5,-0.5
000037152,25to44,75to100k,1.0,0.125,0.5,-0.6666666666666666
000006628,25to44,150kplus,0.0,0.125,0.75,0.0
000016624,65plus,100to150k,0.0,-0.0625,0.5,0.1666666666666666
000006620,25to44,100to150k,0.0,0.25,0.75,-0.6666666666666666
000013024,65plus,75to100k,0.0,0.1875,0.25,0.0
000017248,65plus,100to150k,1.0,0.125,0.5,0.5
000037186,45to54,100to150k,1.0,0.0625,0.0,-0.5
000006630,25to44,150kplus,0.0,0.125,0.0,-0.3333333333333333
000032183,55to64,less75k,1.0,0.3125,0.5,-0.5
000010896,45to54,75to100k,0.0,0.1875,0.0,0.0
000064161,65plus,75to100k,1.0,0.9375,-0.5,-0.1666666666666666
000006805,45to54,150kplus,1.0,1.0,0.5,-0.3333333333333333
000045641,45to54,100to150k,0.0,0.3125,0.5,0.0
000021731,25to44,75to100k,0.0,0.125,0.5,-0.1666666666666666
000048568,65plus,less75k,0.0,-0.125,0.25,-0.3333333333333333
000013164,65plus,75to100k,1.0,0.875,-0.5,0.0
000010681,25to44,150kplus,1.0,0.5,0.25,0.0
000045675,55to64,150kplus,0.0,0.5,0.0,-0.3333333333333333
000036666,25to44,100to150k,0.0,0.5625,0.0,-0.5
000048407,65plus,150kplus,0.0,0.0,0.5,-0.1666666666666666
000043775,25to44,100to150k,1.0,0.0625,0.5,-0.1666666666666666
000006503,25to44,75to100k,0.0,0.5,0.5,0.0
000048358,65plus,less75k,0.0,0.375,0.75,-0.5
000006502,25to44,75to100k,0.0,0.4375,0.5,-0.1666666666666666
000066508,65plus,75to100k,0.0,0.9375,0.0,0.0
000063939,55to64,less75k,0.0,0.0625,-0.25,-0.8333333333333334
000039194,65plus,less75k,1.0,0.5,-0.5,-1.0
000020303,55to64,less75k,1.0,0.25,0.5,-0.3333333333333333
000048387,65plus,100to150k,0.0,-0.9375,0.0,0.0
000039196,65plus,less75k,1.0,0.0,0.5,-0.8333333333333334
000043962,45to54,75to100k,1.0,0.375,0.25,0.0
000064050,25to44,less75k,1.0,0.125,0.0,0.0
000017785,25to44,less75k,1.0,0.1875,0.0,0.0
000063329,45to54,100to150k,1.0,0.0625,0.5,-0.1666666666666666
000064070,45to54,100to150k,1.0,0.5,0.25,-0.3333333333333333
000034303,65plus,100to150k,0.0,-0.0625,0.5,-0.3333333333333333
000063337,45to54,150kplus,1.0,0.5,0.25,0.3333333333333333
000037050,45to54,75to100k,0.0,0.5,-0.5,0.0
000039232,65plus,less75k,1.0,0.8125,0.5,-0.5
000049681,55to64,less75k,0.0,0.4375,0.5,0.1666666666666666
000037017,25to44,150kplus,0.0,0.125,0.5,0.0
000027559,45to54,75to100k,0.0,0.5625,0.75,0.0
000061102,25to44,less75k,1.0,0.25,0.75,-0.3333333333333333
000039234,65plus,100to150k,1.0,0.5,0.5,-0.1666666666666666
000005942,25to44,100to150k,1.0,0.5625,0.0,0.0
000048592,65plus,100to150k,0.0,0.0,0.25,-0.5
000017093,65plus,less75k,0.0,0.0,0.25,-0.5
000001272,65plus,150kplus,0.0,0.5,0.5,-0.3333333333333333
000037043,45to54,less75k,0.0,0.375,0.0,0.0
000020311,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000039068,25to44,150kplus,1.0,-1.0,0.75,-0.1666666666666666
000059215,65plus,less75k,1.0,0.125,-0.5,-0.6666666666666666
000061410,45to54,less75k,0.0,0.0625,-0.25,-0.8333333333333334
000016242,45to54,150kplus,0.0,0.1875,1.0,0.1666666666666666
000019408,65plus,150kplus,1.0,0.375,0.75,0.0
000020637,45to54,100to150k,0.0,0.625,0.5,0.0
000072512,25to44,75to100k,0.0,0.25,0.5,-0.1666666666666666
000024547,55to64,150kplus,1.0,0.125,1.0,-0.1666666666666666
000005851,55to64,less75k,1.0,0.3125,0.5,0.0
000073999,55to64,less75k,0.0,0.5,0.0,0.0
000039031,65plus,less75k,1.0,0.625,-0.5,-1.0
000067773,65plus,less75k,0.0,0.1875,0.0,0.3333333333333333
000059142,45to54,less75k,1.0,0.3125,0.5,-0.1666666666666666
000026337,55to64,150kplus,1.0,0.375,-0.25,-0.5
000064753,45to54,150kplus,1.0,0.5,0.0,0.1666666666666666
000042567,55to64,less75k,1.0,0.125,0.0,-0.1666666666666666
000048182,25to44,75to100k,0.0,0.75,1.0,-0.1666666666666666
000061532,65plus,less75k,0.0,0.3125,1.0,-0.3333333333333333
000039147,25to44,75to100k,1.0,0.375,-0.25,-0.1666666666666666
000059352,65plus,75to100k,1.0,0.25,1.0,-0.6666666666666666
000020333,65plus,75to100k,1.0,0.375,-0.5,-0.6666666666666666
000039089,55to64,less75k,1.0,0.0,0.5,-0.3333333333333333
000069806,55to64,150kplus,1.0,-0.4375,0.25,-0.5
000063420,45to54,less75k,1.0,0.4375,1.0,-1.0
000027080,45to54,less75k,0.0,0.125,0.25,-1.0
000020189,25to44,less75k,0.0,0.625,0.25,-0.3333333333333333
000022454,25to44,75to100k,1.0,0.4375,-0.25,0.0
000024593,55to64,less75k,1.0,0.25,0.5,-0.3333333333333333
000022291,65plus,less75k,0.0,0.125,0.5,-0.3333333333333333
000046906,55to64,150kplus,1.0,0.6875,0.0,0.3333333333333333
000005866,55to64,100to150k,1.0,0.6875,0.75,-0.1666666666666666
000015835,45to54,100to150k,1.0,0.375,0.25,-0.1666666666666666
000002159,45to54,75to100k,0.0,0.125,0.0,-0.3333333333333333
000003567,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000008705,65plus,75to100k,0.0,-0.0625,-1.0,0.0
000049543,55to64,less75k,0.0,0.4375,0.0,-0.3333333333333333
000020257,25to44,75to100k,0.0,0.3125,0.5,0.0
000033457,25to44,75to100k,1.0,0.5,0.25,-0.5
000036951,45to54,150kplus,0.0,0.25,0.0,-0.1666666666666666
000071813,65plus,100to150k,1.0,0.3125,0.5,0.5
000020606,25to44,150kplus,0.0,0.125,0.25,-0.5
000056683,25to44,75to100k,1.0,0.3125,0.0,-0.1666666666666666
000019327,55to64,less75k,0.0,0.4375,0.25,-0.3333333333333333
000033338,55to64,less75k,0.0,0.375,0.75,-0.5
000079985,45to54,less75k,1.0,0.4375,0.5,-0.5
000020612,45to54,less75k,0.0,0.625,0.25,-0.5
000008759,65plus,less75k,1.0,0.5,0.0,-0.5
000000085,65plus,less75k,0.0,0.5,1.0,-0.1666666666666666
000020587,25to44,less75k,0.0,0.0,0.0,-0.8333333333333334
000073982,45to54,less75k,0.0,0.3125,0.0,-0.5
000008719,65plus,150kplus,0.0,0.5625,0.75,-0.5
000006265,45to54,150kplus,0.0,0.5625,0.25,-0.1666666666666666
000013892,65plus,less75k,1.0,0.5,0.0,-0.1666666666666666
000045826,65plus,75to100k,0.0,0.3125,-0.5,-0.3333333333333333
000015189,45to54,less75k,1.0,0.5,1.0,-1.0
000017800,45to54,150kplus,1.0,0.5,0.75,0.0
000041808,55to64,150kplus,1.0,0.25,0.25,-0.5
000026803,65plus,less75k,1.0,0.8125,-0.5,-0.6666666666666666
000039154,25to44,150kplus,1.0,0.5625,0.75,-0.3333333333333333
000027974,55to64,less75k,0.0,0.5,1.0,-0.3333333333333333
000011961,55to64,less75k,0.0,0.1875,0.25,-0.6666666666666666
000043496,45to54,less75k,0.0,0.25,0.0,0.1666666666666666
000015017,55to64,less75k,0.0,0.3125,0.5,-0.8333333333333334
000043391,55to64,100to150k,0.0,0.125,0.5,0.0
000027305,25to44,75to100k,0.0,1.0,0.0,-0.6666666666666666
000026810,65plus,100to150k,1.0,0.125,0.5,-0.3333333333333333
000012012,65plus,75to100k,0.0,0.375,1.0,-0.3333333333333333
000006037,55to64,75to100k,1.0,0.1875,0.25,0.0
000032072,65plus,100to150k,0.0,0.25,0.25,-0.1666666666666666
000008544,45to54,100to150k,0.0,0.75,0.0,-0.6666666666666666
000067406,25to44,75to100k,0.0,0.1875,0.5,-0.1666666666666666
000000562,45to54,150kplus,0.0,0.5625,0.75,0.1666666666666666
000037213,55to64,100to150k,1.0,0.4375,0.0,-1.0
000044651,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000032083,65plus,150kplus,0.0,0.25,0.75,-0.3333333333333333
000044722,55to64,less75k,0.0,-0.125,0.75,-0.5
000044663,25to44,less75k,1.0,0.0625,-0.25,-0.3333333333333333
000057403,25to44,100to150k,1.0,0.0625,0.25,0.1666666666666666
000026858,55to64,less75k,1.0,0.25,0.25,-0.3333333333333333
000037226,65plus,less75k,1.0,0.0,-0.5,-0.1666666666666666
000013246,25to44,150kplus,0.0,0.125,0.75,0.0
000044496,65plus,100to150k,0.0,0.0,0.25,-0.3333333333333333
000026772,45to54,100to150k,1.0,0.375,0.75,0.0
000074168,25to44,150kplus,1.0,0.375,1.0,-0.1666666666666666
000044797,55to64,less75k,0.0,0.375,-0.5,-0.1666666666666666
000058992,45to54,150kplus,0.0,0.3125,0.0,0.0
000044481,65plus,75to100k,0.0,0.0625,0.5,-0.1666666666666666
000032033,65plus,less75k,0.0,0.75,0.0,-0.3333333333333333
000045909,65plus,150kplus,0.0,-0.5625,0.5,0.0
000017509,55to64,100to150k,0.0,0.125,0.5,-0.5
000075232,25to44,150kplus,1.0,0.6875,0.75,-0.1666666666666666
